CL_2000020;inner cell mass native cell
CL_2000021;sebaceous gland native cell
CL_0000317;sebum secreting cell
CL_0002140;acinar cell of sebaceous gland
CL_2000022;cardiac septum native cell
CL_1000361;transitional myocyte of interatrial septum
CL_1000362;transitional myocyte of interventricular septum
CL_1000376;Purkinje myocyte of interventricular septum
CL_1000410;myocyte of atrioventricular node
CL_1000479;Purkinje myocyte of atrioventricular node
CL_1000482;myocardial endocrine cell of interventricular septum
CL_2000030;hypothalamus native cell
CL_0002371;somatic cell
CL_0000988;hematopoietic cell
CL_0000738;leukocyte
CL_0000451;dendritic cell
CL_2000055;liver dendritic cell
CL_0000990;conventional dendritic cell
CL_0000453;Langerhans cell
CL_0002457;epidermal Langerhans cell
CL_0000782;myeloid dendritic cell
CL_0000840;immature conventional dendritic cell
CL_0000841;mature conventional dendritic cell
CL_0000941;thymic conventional dendritic cell
CL_0002059;CD8alpha-positive thymic conventional dendritic cell
CL_0002460;CD8alpha-negative thymic conventional dendritic cell
CL_0002465;CD11b-positive dendritic cell
CL_0002454;Cd4-negative, CD8_alpha-negative, CD11b-positive dendritic cell
CL_0002462;adipose dendritic cell
CL_0002463;SIRPa-positive adipose dendritic cell
CL_0002464;SIRPa-negative adipose dendritic cell
CL_0002507;langerin-positive lymph node dendritic cell
CL_2000074;splenocyte
CL_0000871;splenic macrophage
CL_0000766;myeloid leukocyte
CL_0000576;monocyte
CL_0000860;classical monocyte
CL_0002395;Gr1-high classical monocyte
CL_0002469;MHC-II-negative classical monocyte
CL_0002474;lymphoid MHC-II-negative classical monocyte
CL_0002475;lymphoid MHC-II-negative non-classical monocyte
CL_0002470;MHC-II-positive classical monocyte
CL_0002393;intermediate monocyte
CL_0001055;CD14-positive, CD16-low monocyte
CL_0002398;Gr1-positive, CD43-positive monocyte
CL_0002058;Gr1-low non-classical monocyte
CL_0002471;MHC-II-negative non-classical monocyte
CL_0002472;MHC-II-low non-classical monocyte
CL_0002473;MHC-II-high non-classical monocyte
CL_0000875;non-classical monocyte
CL_0002396;CD14-low, CD16-positive monocyte
CL_0001022;CD115-positive monocyte
CL_0001054;CD14-positive monocyte
CL_0002397;CD14-positive, CD16-positive monocyte
CL_0000092;osteoclast
CL_0000588;odontoclast
CL_0000781;mononuclear odontoclast
CL_0000780;multinuclear odontoclast
CL_0000778;mononuclear osteoclast
CL_0000779;multinuclear osteoclast
CL_0000094;granulocyte
CL_0000767;basophil
CL_0000768;immature basophil
CL_0000614;basophilic myelocyte
CL_0000769;basophilic metamyelocyte
CL_0000771;eosinophil
CL_0000772;immature eosinophil
CL_0000612;eosinophilic myelocyte
CL_0000773;eosinophilic metamyelocyte
CL_0000775;neutrophil
CL_0000776;immature neutrophil
CL_0000580;neutrophilic myelocyte
CL_0000582;neutrophilic metamyelocyte
CL_0000097;mast cell
CL_0000484;connective tissue type mast cell
CL_0000235;macrophage
CL_0000864;tissue-resident macrophage
CL_0000091;Kupffer cell
CL_0000581;peritoneal macrophage
CL_0000583;alveolar macrophage
CL_0000867;secondary lymphoid organ macrophage
CL_0000868;lymph node macrophage
CL_0000884;mucosa-associated lymphoid tissue macrophage
CL_0000878;central nervous system macrophage
CL_0000129;microglial cell
CL_0000881;perivascular macrophage
CL_0002247;pleural macrophage
CL_0002476;bone marrow macrophage
CL_0002477;adipose macrophage
CL_0002478;F4/80-negative adipose macrophage
CL_0002479;F4/80-positive adipose macrophage
CL_0000861;elicited macrophage
CL_0000862;suppressor macrophage
CL_0002150;epithelioid macrophage
CL_1001603;lung macrophage
CL_0000647;multinucleated giant cell
CL_0000889;myeloid suppressor cell
CL_0002467;Gr1-high myeloid suppressor cell
CL_0002468;Gr1-low myeloid suppressor cell
CL_0002087;nongranular leukocyte
CL_0000842;mononuclear cell
CL_2000085;mononuclear cell of umbilical cord
CL_2000001;peripheral blood mononuclear cell
CL_0010004;mononuclear cell of bone marrow
CL_0000542;lymphocyte
CL_0000084;T cell
CL_0000789;alpha-beta T cell
CL_0000791;mature alpha-beta T cell
CL_0000624;CD4-positive, alpha-beta T cell
CL_0000896;activated CD4-positive, alpha-beta T cell
CL_0000492;CD4-positive helper T cell
CL_0000545;T-helper 1 cell
CL_0000546;T-helper 2 cell
CL_0000792;CD4-positive, CD25-positive, alpha-beta regulatory T cell
CL_0002436;mature CD4 single-positive thymocyte
CL_0000895;naive thymus-derived CD4-positive, alpha-beta T cell
CL_0000897;CD4-positive, alpha-beta memory T cell
CL_0000904;central memory CD4-positive, alpha-beta T cell
CL_0000905;effector memory CD4-positive, alpha-beta T cell
CL_0000934;CD4-positive, alpha-beta cytotoxic T cell
CL_0001044;effector CD4-positive, alpha-beta T cell
CL_0001051;CD4-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell
CL_0000625;CD8-positive, alpha-beta T cell
CL_0000906;activated CD8-positive, alpha-beta T cell
CL_0000794;CD8-positive, alpha-beta cytotoxic T cell
CL_0000795;CD8-positive, alpha-beta regulatory T cell
CL_0002437;mature CD8 single-positive thymocyte
CL_0000900;naive thymus-derived CD8-positive, alpha-beta T cell
CL_0000909;CD8-positive, alpha-beta memory T cell
CL_0000907;central memory CD8-positive, alpha-beta T cell
CL_0000913;effector memory CD8-positive, alpha-beta T cell
CL_0000908;CD8-positive, alpha-beta cytokine secreting effector T cell
CL_0000917;Tc1 cell
CL_0000918;Tc2 cell
CL_0001050;effector CD8-positive, alpha-beta T cell
CL_0001052;CD8-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell
CL_0001062;effector memory CD8-positive, alpha-beta T cell, terminally differentiated
CL_0000790;immature alpha-beta T cell
CL_0000809;double-positive, alpha-beta thymocyte
CL_0002427;resting double-positive thymocyte
CL_0002428;double-positive blast
CL_0002429;CD69-positive double-positive thymocyte
CL_0002430;CD4-intermediate, CD8-positive double-positive thymocyte
CL_0002431;CD4-positive, CD8-intermediate double-positive thymocyte
CL_0000810;CD4-positive, alpha-beta thymocyte
CL_0002433;CD69-positive, CD4-positive single-positive thymocyte
CL_0002432;CD24-positive, CD4 single-positive thymocyte
CL_0000811;CD8-positive, alpha-beta thymocyte
CL_0002435;CD69-positive, CD8-positive single-positive thymocyte
CL_0002434;CD24-positive, CD8 single-positive thymocyte
CL_0002419;mature T cell
CL_0000813;memory T cell
CL_0000815;regulatory T cell
CL_0000898;naive T cell
CL_0000911;effector T cell
CL_0000910;cytotoxic T cell
CL_0000912;helper T cell
CL_0002127;innate effector T cell
CL_0002420;immature T cell
CL_0000893;thymocyte
CL_0000805;immature single positive thymocyte
CL_0002489;double negative thymocyte
CL_0000808;DN4 thymocyte
CL_0000806;DN2 thymocyte
CL_0002423;DN2a thymocyte
CL_0002424;DN2b thymocyte
CL_0000807;DN3 thymocyte
CL_0000945;lymphocyte of B lineage
CL_0000236;B cell
CL_0000818;transitional stage B cell
CL_0000785;mature B cell
CL_0000980;plasmablast
CL_0000819;B-1 B cell
CL_0000820;B-1a B cell
CL_0000821;B-1b B cell
CL_0000822;B-2 B cell
CL_0000816;immature B cell
CL_0002054;Fraction E immature B cell
CL_0000817;precursor B cell
CL_0000955;pre-B-II cell
CL_0000954;small pre-B-II cell
CL_0000956;pre-B-I cell
CL_0002400;Fraction B/C precursor B cell
CL_0002047;Fraction B precursor B cell
CL_0002049;Fraction C precursor B cell
CL_0002052;Fraction D precursor B cell
CL_0002050;Fraction C' precursor B cell
CL_0000946;antibody secreting cell
CL_0000786;plasma cell
CL_0001065;innate lymphoid cell
CL_0001067;group 1 innate lymphoid cell
CL_0000623;natural killer cell
CL_0000937;pre-natural killer cell
CL_0000823;immature natural killer cell
CL_0002344;CD56-negative, CD161-positive immature natural killer cell
CL_0002338;CD56-positive, CD161-positive immature natural killer cell
CL_0001068;ILC1
CL_0002679;natural helper lymphocyte
CL_0000081;blood cell
CL_0000232;erythrocyte
CL_0000562;nucleate erythrocyte
CL_0000595;enucleate erythrocyte
CL_0002021;GlyA-positive erythrocyte
CL_0002022;Ly-76 high positive erythrocyte
CL_0002155;echinocyte
CL_0000233;platelet
CL_0002318;periperhal blood mesothelial cell
CL_0000390;blood cell (sensu Nematoda and Protostomia)
CL_0000385;prohemocyte (sensu Nematoda and Protostomia)
CL_0000763;myeloid cell
CL_0000050;megakaryocyte-erythroid progenitor cell
CL_0002006;Kit-positive, CD34-negative megakaryocyte erythroid progenitor cell
CL_0002005;CD34-positive, CD38-positive megakaryocyte erythroid progenitor cell
CL_0002009;macrophage dendritic cell progenitor
CL_0002011;Kit-positive macrophage dendritic cell progenitor
CL_0000040;monoblast
CL_0000835;myeloblast
CL_0000042;neutrophilic myeloblast
CL_0000829;basophilic myeloblast
CL_0000832;eosinophilic myeloblast
CL_0000834;neutrophil progenitor cell
CL_0000564;neutrophilic promyelocyte
CL_0000831;mast cell progenitor
CL_0002029;Fc-epsilon RIalpha-low mast cell progenitor
CL_0000764;erythroid lineage cell
CL_0000038;erythroid progenitor cell
CL_0001066;erythroid progenitor cell, mammalian
CL_0002000;Kit-positive erythroid progenitor cell
CL_0002003;CD34-positive, GlyA-negative erythroid progenitor cell
CL_0000558;reticulocyte
CL_0002421;nucleated reticulocyte
CL_0002422;enucleated reticulocyte
CL_0002019;Ly-76 high reticulocyte
CL_0002020;GlyA-positive reticulocytes
CL_0000547;proerythroblast
CL_0002004;CD34-negative, GlyA-negative proerythroblast
CL_0002012;Kit-low proerythroblast
CL_0000765;erythroblast
CL_0000549;basophilic erythroblast
CL_0002013;GlyA-positive basophillic erythroblast
CL_0002014;Kit-negative, Ly-76 high basophilic erythroblast
CL_0000550;polychromatophilic erythroblast
CL_0002015;Kit-negative, Ly-76 high polychromatophilic erythroblast
CL_0002016;CD71-low, GlyA-positive polychromatic erythroblast
CL_0000552;orthochromatic erythroblast
CL_0002017;Kit-negative, Ly-76 high orthochromatophilic erythroblasts
CL_0002018;CD71-negative, GlyA-positive orthochromatic erythroblast
CL_0000556;megakaryocyte
CL_0002027;CD9-positive, CD41-positive megakaryocyte cell
CL_0000553;megakaryocyte progenitor cell
CL_0002024;Kit-positive megakaryocyte progenitor cell
CL_0000557;granulocyte monocyte progenitor cell
CL_0002001;CD34-positive, CD38-positive granulocyte monocyte progenitor
CL_0002002;Kit-positive granulocyte monocyte progenitor
CL_0000559;promonocyte
CL_0000836;promyelocyte
CL_0000830;basophilic promyelocyte
CL_0000833;eosinophilic promyelocyte
CL_0002151;late promyelocyte
CL_0002154;early promyelocyte
CL_0000611;eosinophil progenitor cell
CL_0002007;Kit-low, CD34-positive eosinophil progenitor cell
CL_0002008;CD34-positive, CD38-positive eosinophil progenitor cell
CL_0002028;basophil mast progenitor cell
CL_0002044;Kit-positive, integrin beta7-high basophil mast progenitor cell
CL_0000613;basophil progenitor cell
CL_0002030;Fc-epsilon RIalpha-high basophil progenitor cell
CL_0000828;thromboblast
CL_0000762;nucleated thrombocyte
CL_0001029;common dendritic progenitor
CL_0002010;pre-conventional dendritic cell
CL_0002193;myelocyte
CL_0002192;metamyelocyte
CL_0008001;hematopoietic precursor cell
CL_0000037;hematopoietic stem cell
CL_0001008;Kit and Sca1-positive hematopoietic stem cell
CL_0002034;long term hematopoietic stem cell
CL_0002033;short term hematopoietic stem cell
CL_0001024;CD34-positive, CD38-negative hematopoietic stem cell
CL_0002246;peripheral blood stem cell
CL_2000095;cord blood hematopoietic stem cell
CL_0002352;gestational hematopoietic stem cell
CL_0002353;fetal liver hematopoietic progenitor cell
CL_0002354;yolk sac hematopoietic stem cell
CL_0002359;placental hematopoietic stem cell
CL_0002032;hematopoietic oligopotent progenitor cell
CL_0000049;common myeloid progenitor
CL_0001059;common myeloid progenitor, CD34-positive
CL_0001026;CD34-positive, CD38-positive common myeloid progenitor
CL_0001023;Kit-positive, CD34-positive common myeloid progenitor
CL_0000051;common lymphoid progenitor
CL_0001021;CD34-positive, CD38-positive common lymphoid progenitor
CL_0001027;CD7-negative lymphoid progenitor cell
CL_0001025;Kit-positive, Sca1-positive common lymphoid progenitor
CL_0001028;CD7-positive lymphoid progenitor cell
CL_0001060;hematopoietic oligopotent progenitor cell, lineage-negative
CL_0001012;CD7-negative lymphoid progenitor OR granulocyte monocyte progenitor
CL_0000995;CD34-positive, CD38-positive common myeloid progenitor OR CD34-positive, CD38-positive common lymphoid progenitor
CL_0001030;CD117-positive common myeloid progenitor OR CD217-positive common lymphoid progenitor
CL_0000837;hematopoietic multipotent progenitor cell
CL_0002035;Slamf1-negative multipotent progenitor cell
CL_0000936;early lymphoid progenitor
CL_0002043;CD34-positive, CD38-negative multipotent progenitor cell
CL_0002036;Slamf1-positive multipotent progenitor cell
CL_0002031;hematopoietic lineage restricted progenitor cell
CL_0000839;myeloid lineage restricted progenitor cell
CL_0002194;monopoietic cell
CL_0002191;granulocytopoietic cell
CL_0000838;lymphoid lineage restricted progenitor cell
CL_0000827;pro-T cell
CL_0000894;DN1 thymic pro-T cell
CL_0002425;early T lineage precursor
CL_0000825;pro-NK cell
CL_0000826;pro-B cell
CL_0002045;Fraction A pre-pro B cell
CL_0001019;CD115-positive monocyte OR common dendritic progenitor
CL_1001610;bone marrow hematopoietic cell
CL_0000048;multi fate stem cell
CL_0000134;mesenchymal stem cell
CL_2000061;placental amniotic mesenchymal stromal cell
CL_0002570;mesenchymal stem cell of adipose
CL_2000080;mesenchymal stem cell of abdominal adipose
CL_0000566;angioblastic mesenchymal cell
CL_0002540;mesenchymal stem cell of the bone marrow
CL_0002541;chorionic membrane mesenchymal stem cell
CL_0002569;mesenchymal stem cell of umbilical cord
CL_0002571;hepatic mesenchymal stem cell
CL_0000047;neuronal stem cell
CL_0000031;neuroblast
CL_0000337;neuroblast (sensu Vertebrata)
CL_0002676;neural crest derived neuroblast
CL_1000042;forebrain neuroblast
CL_0002351;progenitor cell of endocrine pancreas
CL_0005026;hepatoblast
CL_0000355;multi-potent skeletal muscle stem cell
CL_0002672;retinal progenitor cell
CL_0002183;stem cell of gastric gland
CL_0002195;hepatic stem cell
CL_0002196;hepatic oval stem cell
CL_0002250;intestinal crypt stem cell
CL_0002285;type III taste bud cell
CL_0002339;prostate stem cell
CL_0005020;lymphangioblast
CL_0005022;vascular lymphangioblast
CL_0011012;neural crest cell
CL_0000333;migratory neural crest cell
CL_2000073;migratory cardiac neural crest cell
CL_0000008;migratory cranial neural crest cell
CL_0000011;migratory trunk neural crest cell
CL_0007004;premigratory neural crest cell
CL_0002546;embryonic blood vessel endothelial progenitor cell
CL_0000083;epithelial cell of pancreas
CL_0000169;type B pancreatic cell
CL_0000171;pancreatic A cell
CL_0000173;pancreatic D cell
CL_0002275;pancreatic PP cell
CL_1001433;epithelial cell of exocrine pancreas
CL_0002079;pancreatic ductal cell
CL_0002080;pancreatic centro-acinar cell
CL_1001599;pancreas exocrine glandular cell
CL_0002064;pancreatic acinar cell
CL_1000322;pancreatic goblet cell
CL_0000098;sensory epithelial cell
CL_0000209;taste receptor cell
CL_0002286;type II taste cell
CL_0002287;type IV taste receptor cell
CL_0002288;type V taste receptor cell
CL_0002289;type I taste bud cell
CL_0002167;olfactory epithelial cell
CL_0002169;basal cell of olfactory epithelium
CL_0000853;olfactory epithelial support cell
CL_0002171;globose cell of olfactory epithelium
CL_0002184;basal proper cell of olfactory epithelium
CL_0002491;auditory epithelial cell
CL_0000202;auditory hair cell
CL_0000589;cochlear inner hair cell
CL_0000601;outer hair cell
CL_0005008;macular hair cell
CL_0005014;auditory epithelial support cell
CL_0002315;supporting cell of cochlea
CL_0000634;Claudius cell
CL_0002168;border cell of cochlea
CL_0002172;interdental cell of cochlea
CL_0002490;organ of Corti supporting cell
CL_0000633;Hensen cell
CL_0002165;phalangeal cell
CL_0000635;Deiter's cell
CL_0005015;inner phalangeal cell
CL_1000191;pillar cell
CL_0002163;internal pillar cell of cochlea
CL_0002164;external pillar cell of cochlea
CL_0002316;supporting cell of vestibular epithelium
CL_0002314;external supporting cell of vestibular epithelium
CL_0002317;external limiting cell of vestibular epithelium
CL_1000378;type 1 vestibular sensory cell of stato-acoustic epithelium
CL_1000379;type 1 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth
CL_1000380;type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth
CL_1000381;type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth
CL_1000382;type 2 vestibular sensory cell of stato-acoustic epithelium
CL_1000383;type 2 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth
CL_1000384;type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth
CL_1000385;type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth
CL_0000187;muscle cell
CL_0000737;striated muscle cell
CL_0000746;cardiac muscle cell
CL_2000046;ventricular cardiac muscle cell
CL_1000375;myocardial endocrine cell of septal division of left branch of atrioventricular bundle
CL_1000481;transitional myocyte of atrioventricular bundle
CL_1000370;transitional myocyte of left branch of atrioventricular bundle
CL_1000368;transitional myocyte of anterior division of left branch of atrioventricular bundle
CL_1000369;transitional myocyte of septal division of left branch of atrioventricular bundle
CL_1000374;transitional myocyte of posterior division of left branch of atrioventricular bundle
CL_1000371;transitional myocyte of right branch of atrioventricular bundle
CL_1000372;transitional myocyte of atrial part of atrioventricular bundle
CL_1000373;transitional myocyte of ventricular part of atrioventricular bundle
CL_1000484;Purkinje myocyte of atrioventricular bundle
CL_0002086;specialized cardiac myocyte
CL_0002068;Purkinje myocyte
CL_1000483;Purkinje myocyte of internodal tract
CL_0002072;nodal myocyte
CL_1000409;myocyte of sinoatrial node
CL_1000477;cardiac pacemaker cell of sinoatrial node
CL_1000478;transitional myocyte of sinoatrial node
CL_0002073;transitional myocyte
CL_1000480;transitional myocyte of internodal tract
CL_1000363;transitional myocyte of atrial branch of anterior internodal tract
CL_1000364;transitional myocyte of anterior internodal tract
CL_1000365;transitional myocyte of atrial septal branch of anterior internodal tract
CL_1000366;transitional myocyte of middle internodal tract
CL_1000367;transitional myocyte of posterior internodal tract
CL_0002074;myocardial endocrine cell
CL_0002663;myocardial endocrine cell of atrium
CL_0002096;internodal tract myocyte
CL_1000287;myocyte of anterior internodal tract
CL_1000288;myocyte of atrial branch of anterior internodal tract
CL_1000289;myocyte of atrial septal branch of anterior internodal tract
CL_1000290;myocyte of middle internodal tract
CL_1000291;myocyte of posterior internodal tract
CL_0002098;regular cardiac myocyte
CL_0002100;regular interventricular cardiac myocyte
CL_0002129;regular atrial cardiac myocyte
CL_0002130;regular interatrial cardiac myocyte
CL_0002131;regular ventricular cardiac myocyte
CL_0002372;myotube
CL_0008002;skeletal muscle fiber
CL_0000189;slow muscle cell
CL_0002211;type I muscle cell
CL_0000190;fast muscle cell
CL_0002212;type II muscle cell
CL_0002214;type IIa muscle cell
CL_0002215;type IIb muscle cell
CL_0002213;white muscle cell
CL_0002210;red muscle cell
CL_0002216;intermediate muscle cell
CL_0008008;striated visceral muscle cell
CL_0008009;transversely striated visceral muscle cell
CL_0008000;non-striated muscle cell
CL_0000192;smooth muscle cell
CL_0000027;smooth muscle cell neural crest derived
CL_0000358;sphincter associated smooth muscle cell
CL_0002243;smooth muscle cell of sphincter of pupil
CL_0000359;vascular associated smooth muscle cell
CL_0002539;aortic smooth muscle cell
CL_0002590;smooth muscle cell of the brain vasculature
CL_0002591;smooth muscle cell of the pulmonary artery
CL_0002594;smooth muscle cell of the umbilical artery
CL_0002595;smooth muscle cell of the subclavian artery
CL_0002593;smooth muscle cell of the internal thoracic artery
CL_0002596;smooth muscle cell of the carotid artery
CL_1001064;kidney artery smooth muscle cell
CL_1001214;arcuate artery smooth muscle cell
CL_0000648;kidney granular cell
CL_0002504;enteric smooth muscle cell
CL_1000275;smooth muscle cell of small intestine
CL_1000276;smooth muscle fiber of duodenum
CL_1000277;smooth muscle fiber of jejunum
CL_1000278;smooth muscle fiber of ileum
CL_1000279;smooth muscle cell of large intestine
CL_1000280;smooth muscle cell of colon
CL_1000281;smooth muscle cell of cecum
CL_1000282;smooth muscle fiber of ascending colon
CL_1000283;smooth muscle fiber of transverse colon
CL_1000284;smooth muscle fiber of descending colon
CL_1000285;smooth muscle cell of sigmoid colon
CL_1000286;smooth muscle cell of rectum
CL_0002597;smooth muscle cell of bladder
CL_0002598;bronchial smooth muscle cell
CL_0002599;smooth muscle cell of the esophagus
CL_0002600;smooth muscle cell of trachea
CL_0002601;uterine smooth muscle cell
CL_1000443;ciliary muscle cell
CL_1000487;smooth muscle cell of prostate
CL_1000702;kidney pelvis smooth muscle cell
CL_1000979;ureter smooth muscle cell
CL_0008007;visceral muscle cell
CL_0002320;connective tissue cell
CL_0000057;fibroblast
CL_0002620;skin fibroblast
CL_2000013;fibroblast of skin of abdomen
CL_0002551;fibroblast of dermis
CL_1000302;fibroblast of papillary layer of dermis
CL_2000042;embryonic fibroblast
CL_2000051;splenic fibroblast
CL_1000489;reticular cell of splenic cord
CL_2000063;ovarian fibroblast
CL_2000068;pericardium fibroblast
CL_2000069;gallbladder fibroblast
CL_2000070;optic choroid fibroblast
CL_0002553;fibroblast of lung
CL_2000093;bronchus fibroblast of lung
CL_0000432;reticular cell
CL_0002334;preadipocyte
CL_0002335;brown preadipocyte
CL_0002578;mesenteric preadipocyte
CL_0002580;preadipocyte of the breast
CL_0002583;subcutaneous preadipocyte
CL_0000632;hepatic stellate cell
CL_0002240;marrow fibroblast
CL_0002241;pulmonary interstitial fibroblast
CL_0000005;fibroblast neural crest derived
CL_0002363;keratocyte
CL_1000306;fibroblast of tunica adventitia of artery
CL_0002547;fibroblast of the aortic adventitia
CL_0002548;fibroblast of cardiac tissue
CL_2000066;cardiac ventricle fibroblast
CL_2000067;cardiac atrium fibroblast
CL_0002549;fibroblast of choroid plexus
CL_0002550;fibroblast of the conjunctiva
CL_0002554;fibroblast of lymphatic vessel
CL_0002555;fibroblast of mammary gland
CL_0002557;fibroblast of pulmonary artery
CL_1000299;fibroblast of connective tissue of prostate
CL_1000300;fibroblast of outer membrane of prostatic capsule
CL_1000301;fibroblast of subepithelial connective tissue of prostatic gland
CL_1000303;fibroblast of areolar connective tissue
CL_1000304;fibroblast of connective tissue of nonglandular part of prostate
CL_1000305;fibroblast of connective tissue of glandular part of prostate
CL_1000307;fibroblast of dense regular elastic tissue
CL_1001609;muscle fibroblast
CL_0000669;pericyte cell
CL_2000078;placental pericyte
CL_0000650;mesangial cell
CL_0002173;extraglomerular mesangial cell
CL_0002575;central nervous system pericyte
CL_2000043;brain pericyte
CL_1001318;renal interstitial pericyte
CL_0000062;osteoblast
CL_2000058;calvarial osteoblast
CL_0000061;cementoblast
CL_0001040;non-terminally differentiated osteoblast
CL_0000058;chondroblast
CL_0000499;stromal cell
CL_0000135;fibrocyte
CL_0000388;tendon cell
CL_1000308;fibrocyte of adventitia of ureter
CL_0000142;hyalocyte
CL_0000503;theca cell
CL_0002132;stromal cell of ovary
CL_0000175;luteal cell
CL_0000590;small luteal cell
CL_0000592;large luteal cell
CL_0002094;interstitial cell of ovary
CL_0002095;hilus cell of ovary
CL_0002133;stromal cell of ovarian cortex
CL_0002134;stromal cell of ovarian medulla
CL_0002255;stromal cell of endometrium
CL_0002574;stromal cell of pancreas
CL_0002622;prostate stromal cell
CL_0000327;extracellular matrix secreting cell
CL_0000153;glycosaminoglycan secreting cell
CL_0000138;chondrocyte
CL_0000214;synovial cell
CL_0002301;type B synovial cell
CL_0002302;type A synovial cell
CL_0000667;collagen secreting cell
CL_0010001;stromal cell of bone marrow
CL_0000136;fat cell
CL_0000448;white fat cell
CL_0000449;brown fat cell
CL_0002333;neural crest derived fat cell
CL_0002521;subcutaneous fat cell
CL_0002617;adipocyte of breast
CL_1000309;epicardial adipocyte
CL_1000310;adipocyte of epicardial fat of right ventricle
CL_1000311;adipocyte of epicardial fat of left ventricle
CL_0002148;dental pulp cell
CL_0002503;adventitial cell
CL_1000708;ureter adventitial cell
CL_0000541;melanoblast
CL_0000148;melanocyte
CL_1000458;melanocyte of skin
CL_2000081;melanocyte of skin of face
CL_0002482;dermal melanocyte
CL_2000000;epidermal melanocyte
CL_0002483;hair follicle melanocyte
CL_0002484;epithelial melanocyte
CL_0002485;retinal melanocyte
CL_1000391;melanocyte of eyelid
CL_0000150;glandular epithelial cell
CL_0000160;goblet cell
CL_2000084;conjunctiva goblet cell
CL_0002370;respiratory goblet cell
CL_0002480;nasal mucosa goblet cell
CL_1000312;bronchial goblet cell
CL_1000329;tracheal goblet cell
CL_1000143;lung goblet cell
CL_1000313;gastric goblet cell
CL_1000314;gastric cardiac gland goblet cell
CL_1000315;principal gastric gland goblet cell
CL_1000323;pylroric gastric gland goblet cell
CL_1000320;large intestine goblet cell
CL_1000321;large intestine crypt goblet cell
CL_1000327;appendix goblet cell
CL_1000495;small intestine goblet cell
CL_1000317;intestinal villus goblet cell
CL_1000324;duodenal goblet cell
CL_1000325;jejunal goblet cell
CL_1000326;ileal goblet cell
CL_0000164;enteroendocrine cell
CL_0002067;type A enteroendocrine cell
CL_0002264;type A cell of stomach
CL_0000502;type D enteroendocrine cell
CL_0002265;type D cell of colon
CL_0002266;type D cell of small intestine
CL_0002267;type D cell of stomach
CL_0000508;type G enteroendocrine cell
CL_0000577;type EC enteroendocrine cell
CL_0002270;type EC2 enteroendocrine cell
CL_0002271;type EC1 enteroendocrine cell
CL_0002273;type ECL enteroendocrine cell
CL_0000696;PP cell
CL_0002680;PP cell of intestine
CL_0002268;P/D1 enteroendocrine cell
CL_0002501;type D1 enteroendocrine cell
CL_0002277;type I enteroendocrine cell
CL_0002278;GIP cell
CL_0002279;type L enteroendocrine cell
CL_0002280;type N enteroendocrine cell
